x,y
3.247683212375755080e+00,2.236695042779264853e+01
4.600971712081570075e+00,2.506690079813887095e+01
3.214122217963957251e+00,2.104023830438007536e+01
4.704267492322124156e+00,2.837210774747665809e+01
4.371356409625496653e+00,2.577624104850741915e+01
1.817638911316405759e+00,1.817519116757031128e+01
3.001288014168616680e+00,2.214059623683165157e+01
5.291824485174525527e-01,2.783545241155533390e+01
1.844466890264886416e+00,1.732347456045672018e+01
4.026587153836891808e+00,2.343453234059450097e+01
2.211949616923321926e+00,1.870319524772742881e+01
1.499268790528976547e+00,1.846500102951874922e+01
3.508819034435671114e+00,2.254840299441881868e+01
4.159227496890063769e+00,2.604091763096448631e+01
2.636657541967632579e+00,1.838554402445856084e+01
2.808126004214131832e+00,1.817696650733610753e+01
3.557223698488706898e+00,2.377749239042947949e+01
2.996535325176083120e+00,2.216363528878174094e+01
3.024587272886861022e+00,2.064485842786709568e+01
3.159839672187109372e+00,2.111887894538975274e+01
7.910875157660326451e-01,2.255306042797908717e+01
2.971534164830407221e+00,1.967066845677280185e+01
3.029574845430372587e+00,2.223508887738585571e+01
3.299713852636877665e+00,1.961727440660790478e+01
5.143598792718915291e+00,2.942081763899834002e+01
2.792218009695185188e+00,2.024512499649956609e+01
4.081816931741796495e+00,2.546995994585097378e+01
3.005502205052841269e+00,2.101401626599834671e+01
3.493149106124465941e+00,2.142907171270538669e+01
1.221353405218335464e+00,1.750870681327551992e+01
2.881527397263869528e+00,2.079551468351913357e+01
1.696384971769540950e+00,1.784055065539871521e+01
3.670161504768961080e+00,2.416438485205247844e+01
2.456268304143510495e+00,1.646574898797891962e+01
2.480989448134663711e+00,1.583642540096511020e+01
2.490032376468884756e+00,1.835205349536374086e+01
2.329228191349100641e+00,1.647615692695386613e+01
2.284535211371963470e+00,1.801501573224807728e+01
3.292459663241761980e+00,2.043385288403083777e+01
2.668150091504574384e+00,2.066544035376946198e+01
1.664351866817221914e+00,1.588856321911440439e+01
3.194422447048076652e+00,2.135413275401884547e+01
3.445842240517758448e+00,2.255754445165918654e+01
2.848803715145193483e+00,1.937027316299829138e+01
2.035622577376308584e+00,1.568223442151754199e+01
3.415699156935377179e+00,2.324047682832744854e+01
3.193703419886067874e+00,2.202790176420169388e+01
2.661770541662568768e+00,2.004739190515326897e+01
3.597008610788966720e+00,2.379515384888900797e+01
2.047478479302744958e+00,1.613102439026443236e+01
5.144713265263112234e+00,2.928321900192702998e+01
3.601047137580463797e+00,2.424608647339083234e+01
2.390818249459738976e+00,1.755980253581229888e+01
4.080707056194437854e+00,2.482001748214173631e+01
2.213640102385571407e+00,1.776458675896261497e+01
2.972965371063945206e+00,2.010661915827405366e+01
3.967117320473431352e+00,2.356835012819424691e+01
2.174881530059355583e+00,2.073734046880900550e+01
3.992580292441868739e+00,2.408337456629064732e+01
3.151493134865634538e+00,2.068636948914828366e+01
3.768565483714452213e+00,2.395937650055492441e+01
2.934109792269884220e+00,2.102207660312133441e+01
5.684617390111013080e+00,3.187415874881497047e+01
3.839986781878801825e+00,2.223143592087158282e+01
3.307257703102935764e+00,2.143060783714171436e+01
3.746554894534686486e+00,2.340729206434349763e+01
1.662955190198737609e+00,1.778284355810189510e+01
2.983473595644445364e+00,1.778310912058883275e+01
3.424350397626130249e+00,2.270634583503587933e+01
2.815658230028098785e+00,2.073618387420607334e+01
2.648078532036258537e+00,1.896977287467397844e+01
3.435065932565728009e+00,2.353511752418044267e+01
1.803355739962218429e+00,1.892475758903969307e+01
3.031530801912523110e+00,1.933886754971922883e+01
2.100063502508155100e+00,1.757287221205761796e+01
2.117537176358083251e+00,1.681281016141381457e+01
4.827678260588999848e+00,2.966264016364116074e+01
2.330512062172280352e+00,1.764240678397257511e+01
7.503315127804977003e-01,2.100897907219653149e+01
2.455254639091008606e+00,1.975161455299986457e+01
3.713236832339433136e+00,2.360681830158185335e+01
3.168759378438451346e+00,2.198673664938751671e+01
2.936513706700988102e+00,2.068391873617430576e+01
5.119901604387541383e+00,2.945592336709666270e+01
2.671659410719027239e+00,1.898297309603869110e+01
3.099989106644988723e+00,1.913639322774685425e+01
2.282866711434931251e+00,1.722183189849030072e+01
2.572229627372691674e+00,1.914743315926183698e+01
2.816060245867409773e+00,1.908425636916554780e+01
2.397878292246213405e+00,1.790606427691411184e+01
2.913016696911844061e+00,2.089971870589809910e+01
2.651643346927561762e+00,1.850726220142968259e+01
2.712604671597371730e+00,1.957418388728498826e+01
3.357884318581383809e+00,2.281447339132268226e+01
2.296213999901508984e+00,1.658180518278417992e+01
4.044768158670048130e+00,2.551258874635321661e+01
3.817958639098887108e+00,2.370561175521113384e+01
2.397534143212436852e+00,1.762916144278401021e+01
3.843593446607375785e+00,2.386109420800195124e+01
3.681635353557560997e+00,2.185703901140199790e+01
2.622685329825743317e+00,1.811421876199971948e+01
2.928219028287266212e+00,2.034493068723555709e+01
1.920608167874410244e+00,1.604935938645107640e+01
4.478672442308848645e+00,2.453307564666744867e+01
1.941135958151936070e+00,1.793158793119600247e+01
3.622462221307423569e+00,2.092647322013749189e+01
3.572859543624993250e+00,2.276626139791850534e+01
3.741903160170637399e+00,2.285542249236062418e+01
2.158819334798953271e+00,1.606224075807426033e+01
4.721215173567156143e+00,2.776040876696419701e+01
2.150445954255086889e+00,1.821348349804851452e+01
1.368311294930909749e+00,1.505210660185371552e+01
3.048660880635732262e+00,1.853309580427892911e+01
3.770765805320098973e+00,2.371188992637752335e+01
2.966079410013700013e-01,4.403012605122040668e+01
4.070561460840103507e+00,2.348378143987985922e+01
3.639211634785425531e+00,2.275586471933801747e+01
2.344242329479251374e+00,1.814225676680735333e+01
2.650740214349906587e+00,1.952656391079290898e+01
1.687132177315035841e+00,1.770259499938565639e+01
3.739735671552910201e+00,2.360820952252525728e+01
3.105560642722299924e+00,1.828846589286155577e+01
4.196975996669409348e+00,2.561316956384015953e+01
2.014647746500237258e+00,1.893498991116785746e+01
3.636382948816530014e+00,2.378061577806013105e+01
3.941967922242052502e+00,2.498249314711817348e+01
3.421444475675824659e+00,2.234769442415861107e+01
3.438303265777732154e+00,2.173063560919880999e+01
2.238692688053914637e+00,1.748224794415769168e+01
2.228344962194372503e+00,1.885947685705875898e+01
2.535272835761950283e+00,1.918619002476047086e+01
3.809297645061323845e+00,2.491392882732104752e+01
1.948970405232729686e+00,1.751085766883063499e+01
2.934394177878069776e+00,2.052286019037948250e+01
5.172148780167381332e+00,3.001547130699239219e+01
2.594470351667179653e+00,1.815993050833716538e+01
4.852083134848200530e+00,2.782366122351892557e+01
2.366203953768661439e+00,1.856818465418702857e+01
3.387070539662768720e+00,2.313765221947300432e+01
3.947232131794824461e+00,2.429320071453930652e+01
4.597762630299104814e+00,2.691515996023794699e+01
4.604953485108142175e+00,2.573764898185519101e+01
2.132359514045766069e+00,1.645054336872206946e+01
3.059737115774741945e+00,2.087298168505195406e+01
3.693743682751895463e+00,2.308157890926454314e+01
2.576079569985322948e+00,1.968176074686219224e+01
2.541705625281800884e+00,1.728662639125294476e+01
1.865343526597609936e+00,1.754972669745275127e+01
1.857502796904445530e+00,1.816528882028041991e+01
2.376254164562119797e+00,1.874374817938786819e+01
2.412449075258220610e+00,1.863532744021222598e+01
3.162063117415144120e+00,2.163664102027667013e+01
4.115812508574272499e+00,2.658143231525332695e+01
2.103297343765987648e+00,1.829146783788019093e+01
4.105991790622352866e+00,2.475433518044646775e+01
3.624445190361549329e+00,2.243663725034960521e+01
2.098649850786155291e+00,1.969335470364719143e+01
1.407847439414654955e+00,1.784500041012277549e+01
4.041213755385799189e+00,2.339748448264025527e+01
3.655667326818971219e+00,2.208384975103208703e+01
2.850086903498319835e+00,2.071615672282808873e+01
3.699993414505246214e+00,2.510841178167339294e+01
2.633814598148393138e+00,1.980291451570971262e+01
2.782378045216479467e+00,1.969567944832315476e+01
3.471329312982683213e+00,2.307160493831847248e+01
3.929163890878414556e+00,2.204963245112945458e+01
5.114847185826070231e+00,3.120330758289830797e+01
2.154283786343917928e+00,1.839334018952116878e+01
4.666163393836682438e+00,2.735684463134524336e+01
3.575569330695615111e+00,2.145872501484470263e+01
3.382639721915862374e+00,2.170206161452796678e+01
3.118089977228690302e+00,2.230636913003676725e+01
2.142277070348985291e+00,1.783096635794312590e+01
3.579528866517066810e+00,2.122423310212654712e+01
4.051930746452327092e+00,2.456734059830682426e+01
4.184278051173604851e+00,2.639363182542188113e+01
1.925591069192992277e+00,1.746016172821996904e+01
3.769931943865867829e+00,2.426799504758668036e+01
1.151883702685358779e+00,1.645813382691986959e+01
2.973630357173441929e+00,2.034451906788773101e+01
2.561452501584929209e+00,1.875127428054615919e+01
3.454711267444134926e+00,2.232802096968577032e+01
2.483331556951783980e+00,1.761636153538817240e+01
2.115292298669347204e+00,1.611195377504460069e+01
2.871813066950030802e+00,2.041204039167723039e+01
2.729854422452237639e+00,2.048543347946624849e+01
3.795958141098459304e+00,2.332158009580777502e+01
4.069323478163349606e+00,2.554242665715489835e+01
2.043022141117347257e+00,1.844801178913697726e+01
1.210835395710504248e+00,1.840135504415745515e+01
2.576185026286335944e+00,2.118663507978508775e+01
4.011580892152770694e+00,2.414412910579408234e+01
3.065289228969811486e+00,2.047832467528172984e+01
2.049598806714201249e+00,1.851122616772643781e+01
2.958229439600687627e+00,2.078995042911893165e+01
3.697856271038831633e+00,2.401296016062241634e+01
4.584080921076271409e+00,2.652689586404310162e+01
4.230649677477163806e+00,2.671398509463228166e+01
1.984768531658428259e+00,1.721053203913900731e+01
2.386340535759301495e+00,1.866624552877581422e+01
1.593707937821069454e+00,1.741329764331369034e+01
3.446674726781216336e+00,2.110303600060832352e+01
2.069605108537192262e+00,1.819560039428153431e+01
4.879619140720663495e+00,2.793061099793878554e+01
2.623807278258158959e+00,1.931680277620406727e+01
3.706570471102328401e+00,2.329484642753873302e+01
3.238908696908013418e+00,1.941727747681068195e+01
2.574067686231441776e+00,1.871398451378099992e+01
4.024240000420167718e+00,2.404518432190331367e+01
7.988758580330781456e-01,2.161845576562839000e+01
3.577582097722137089e+00,2.243366944577284983e+01
4.360418220910490916e+00,2.530368253968465453e+01
3.734926533246565317e+00,2.331774274450465967e+01
3.737867565586767249e+00,2.498403615994918070e+01
3.417039173960756404e+00,2.194057779934986385e+01
3.541279545451735622e+00,2.319299505033729147e+01
3.310081499860679788e+00,2.378606996793499917e+01
3.559940274052059372e+00,2.115921078828294810e+01
4.592647900728364263e+00,2.748970904764384215e+01
3.842878380349532108e+00,2.361358108729815442e+01
3.760921997657416860e+00,2.207603481544644808e+01
2.993898464847582819e+00,1.948715542067852624e+01
1.392113550550287959e+00,1.831628448716120872e+01
3.117973263234748771e+00,2.073821152352419972e+01
1.390274575683079661e+00,1.654116768084622890e+01
2.563419176384368559e+00,1.861746695048897848e+01
4.030606418833550642e+00,2.453087331507838442e+01
3.424524672772925271e+00,2.285067294832837703e+01
4.348203100476070837e+00,2.649675060518666925e+01
1.365337326739749946e+00,1.776726794665619735e+01
4.103957649393041862e+00,2.475099120889497684e+01
5.045681018139344332e+00,3.043529233981891835e+01
3.711220927009177828e+00,2.207996203038337413e+01
2.647941095138907297e+00,1.983020060453253564e+01
2.542499358794912290e+00,1.809013782345278187e+01
2.370551018327314630e+00,1.817868094345468677e+01
3.054975664325035201e+00,2.020993698828692686e+01
2.181958184996416694e+00,1.983629084688332966e+01
2.544622646214155459e+00,1.871198110719960894e+01
3.998248306919157891e+00,2.613350065960379709e+01
1.009297790780690596e+00,1.779046505087013941e+01
2.620372423406866602e+00,2.033329112712771902e+01
3.136151552156502653e+00,2.165953363871507875e+01
4.625330841625835632e+00,2.557591672703065555e+01
3.769168383919905274e+00,2.331128332185699392e+01
4.091620652536779978e+00,2.394060408093215386e+01
3.213579249684669126e+00,2.090488232209537500e+01
3.265875510652131553e+00,2.144987823992222786e+01
3.897427145678342697e+00,2.300164376339794359e+01
2.772227275021922122e+00,1.913114219396653226e+01
2.885530618180714324e+00,2.011746270719965324e+01
3.050383758495316400e+00,2.115947429221712639e+01
3.738250887259566113e+00,2.220195018087888172e+01
2.236193284713575036e+00,1.867615133474223654e+01
1.654603349896917264e+00,1.891479238792115680e+01
2.808092916570813280e+00,1.932667407258463399e+01
2.116492176245656331e+00,1.618779411189998285e+01
4.327415350994344045e+00,2.514712081403954613e+01
3.006740895450604523e+00,2.079732643350154930e+01
2.585968887332128929e+00,1.973426317640044658e+01
1.584917411069774795e+00,1.658728643795688384e+01
3.347287688603961975e+00,2.233650098098073755e+01
4.607599374767048950e+00,2.633608275488489880e+01
4.788768703764954893e+00,2.819613001235634187e+01
2.720983370023740910e+00,2.065820270377024315e+01
5.233128101033216240e+00,2.814153611466693405e+01
4.021625426202390940e+00,2.401391876361686428e+01
3.573687096446970468e+00,2.134677123491347217e+01
1.269271926541173157e+00,1.910885183379755858e+01
4.317478068592710549e+00,2.544429663386778273e+01
2.175915876481144817e+00,1.779371030257829034e+01
1.000000000000000000e+00,1.853557213174286034e+01
2.631930607237118913e+00,1.931970012077949050e+01
6.638451021872318059e-01,2.347779531655641350e+01
3.532857530070267149e+00,2.300567856362806296e+01
2.995611585879867533e+00,2.014454703413228742e+01
4.231241806544494111e+00,2.603435659171859129e+01
3.216499481571825747e+00,2.184472025081327828e+01
1.310940106221654800e+00,1.712656515932972923e+01
3.504803568526805968e+00,2.268153783572424587e+01
1.470274094056553293e+00,1.567524285085590385e+01
3.877942256484399941e+00,2.347421257498627511e+01
4.390929347205550393e+00,2.578719195810765186e+01
3.754008287531875432e+00,2.466161591317396073e+01
3.753971566839786611e+00,2.386082135058218157e+01
1.982923682925060271e+00,1.783287431604235351e+01
4.406733358964952885e+00,2.513563896453563373e+01
2.291239042908701951e+00,1.538765991279453971e+01
4.164357665366196670e+00,2.448519394458813991e+01
3.704628306305721264e+00,2.308551668337194940e+01
1.491972058047101646e+00,1.614668514050713455e+01
2.282639543370200919e+00,1.886195888306951929e+01
4.668008288010416784e+00,2.854896802756152852e+01
1.052093805926387127e+00,1.820714257737764541e+01
2.820247140987684809e+00,1.969565340351760341e+01
2.211088497711437562e+00,1.761487461458552062e+01
4.753932403357088887e+00,2.615378649667198729e+01
4.561971453455539560e+00,2.691350047889171648e+01
2.491946089793531272e+00,1.805671611415602840e+01
2.640314812560548230e+00,1.921860992239567878e+01
3.988956844563335657e+00,2.365902410492169849e+01
1.558575244461915199e+00,1.753865697864291207e+01
4.096685976473341206e+00,2.443753088253148675e+01
3.033394293532396091e+00,2.002770587166455130e+01
4.636946102807290693e+00,2.686547751732380362e+01
2.816265717207537378e+00,2.084279844765502787e+01
2.596118765776588511e+00,1.841477413552250297e+01
3.337113281430522438e+00,2.188234991299486509e+01
3.701074529988226391e+00,2.242381663508025369e+01
2.266354401971863997e+00,1.615528408075435252e+01
3.141035900782970902e+00,2.102578236657534205e+01
2.843067796987269080e+00,2.002658579574123365e+01
1.479175365254023822e+00,1.718192019044456487e+01
1.819463873554746369e+00,1.745455747354865395e+01
2.513188892552913334e+00,1.854793841555871126e+01
3.824490839145737731e+00,2.376272414141069333e+01
1.534896818504387639e+00,1.830982359653541280e+01
4.924980887898229298e+00,2.805949866441350693e+01
3.804594359595437680e+00,2.257015357833191160e+01
2.965163057618750653e+00,2.150811915349822812e+01
4.767190300978349171e+00,2.733385546031986735e+01
1.761357221969748199e+00,1.712660925350520813e+01
2.300311405841725332e+00,1.844255917131609834e+01
2.803239347320317432e+00,2.038275473056746989e+01
4.798248367702298900e+00,2.625130014819612967e+01
2.034431046651764330e+00,1.704390627453112828e+01
3.444665296098980978e+00,2.183704517161658387e+01
4.908022320973168817e+00,2.901519672383729898e+01
2.399735729295413122e+00,1.813127249273079755e+01
1.954210330994433420e+00,1.633230348632810802e+01
5.078431500086912465e+00,2.813563394348037505e+01
3.301211487743595629e+00,2.104164286374878046e+01
2.697119808303302779e+00,1.799699516366398910e+01
4.745258798123255239e+00,2.672192707788428478e+01
3.935156740559148325e+00,2.297372792803576047e+01
4.669896041938410569e+00,2.810745826919164614e+01
3.214192929886401817e+00,2.087517018909294109e+01
3.468777400038716596e+00,2.204453880795646725e+01
7.666088887247211048e-01,2.122894240163920898e+01
3.156948085183331809e+00,2.153665144640256912e+01
2.165441293513168830e+00,1.861843757610440164e+01
4.367139979074911693e+00,2.554660118703837668e+01
2.510217711824930475e+00,1.753559065806844686e+01
3.186256728735931354e+00,2.245612454616633968e+01
3.882413891995215582e+00,2.486625934789100256e+01
3.719259872199911499e+00,2.486581015837507280e+01
2.547593810852588625e+00,1.798723429714177513e+01
4.121394410733633329e+00,2.550894316842227028e+01
3.510825874383115330e+00,2.367604760484613990e+01
3.824298775596549405e+00,2.317058401378886501e+01
3.594897708843049600e+00,2.351957494129812787e+01
3.120520043354732653e+00,2.160040606115178718e+01
3.959167440634415502e+00,2.373513450361513222e+01
4.424346176055923507e+00,2.653626046417330286e+01
3.133425162394330332e+00,2.127635800802557853e+01
3.203160391163843990e+00,2.212855582505459395e+01
3.155545297171551855e+00,2.055801733137024101e+01
1.238854175727908347e+00,1.721266521890076007e+01
2.252944860847033937e+00,1.902007190688834370e+01
4.233258523053214262e+00,2.415092817341231424e+01
3.150807145664738407e+00,2.145836787854512551e+01
3.486038570476887255e+00,2.182189906015030445e+01
3.442451839141641212e+00,2.221611683387275349e+01
2.755850589227256897e+00,1.902119734116847383e+01
1.607193629958104442e+00,1.799854546901718422e+01
3.813376783154547311e+00,2.308853102364093246e+01
4.100753204415592990e+00,2.515354161467600846e+01
2.076933833350305569e+00,1.692046206573493805e+01
4.482713968973115470e+00,2.573182019586127112e+01
2.064329911558481001e+00,1.830624090226425693e+01
3.148084808711479443e+00,2.082249538084831286e+01
2.315991067417105143e+00,1.751965506842927667e+01
1.280637980731118120e+00,1.747374144966247655e+01
2.450664973955231307e+00,2.094585482943750421e+01
4.083926795060215831e+00,2.558585142173092208e+01
1.839038802812221984e+00,1.986164634202166468e+01
3.164022388755141524e+00,2.173661377195550770e+01
2.704902233146786017e+00,1.831300836639837115e+01
4.055257070258562635e+00,2.562275782338980079e+01
1.128885334806507990e+00,1.879443750080760367e+01
3.704880072862364759e+00,1.974834683023380322e+01
2.637443063975984270e+00,1.942074516715663535e+01
2.901570757530735456e+00,1.975038987858456707e+01
3.135452819564526372e+00,2.243769700145388413e+01
2.691435798175600524e+00,1.715708451818993652e+01
2.225007053545138280e+00,1.829156348755861572e+01
3.239211746653140711e+00,1.961210594466776769e+01
4.272199486903968335e+00,2.521486420098662506e+01
2.649461891248769962e+00,1.794704230547650425e+01
4.450499029696310060e+00,2.614069428613692736e+01
4.135994758424055284e+00,2.370613406614486252e+01
3.769761470276449700e+00,2.520302488701624455e+01
3.227488199161650417e+00,2.142717162131483377e+01
1.487263496868349133e+00,1.800623461116906654e+01
4.189205032298554343e+00,2.498287365781195035e+01
3.667452176037667044e+00,2.062356430463138324e+01
1.651420375951963226e+00,1.548532314093776208e+01
9.366951473543183582e-01,1.964961318661754675e+01
2.844392820808461231e+00,1.860107000085112716e+01
2.236531393974046988e+00,1.931317265508202397e+01
2.263516636175360031e+00,1.746816450615074956e+01
2.171290729861520052e+00,1.717986413366754661e+01
3.821219324726978783e+00,2.347021151971958375e+01
4.349915931474722441e+00,2.657050029187936246e+01
2.224905747974893711e+00,1.570109483243811255e+01
3.461236442250038792e+00,2.299815101153220809e+01
2.875254164243065791e+00,2.032089481635251715e+01
1.428970014340676942e+00,1.704226855040878164e+01
2.645988989889169751e+00,1.932333373420722111e+01
3.176859137640705821e+00,1.991962198376606707e+01
2.381024345247067409e+00,1.566783851256588811e+01
2.040604902999561432e+00,1.600898038520848132e+01
3.338133959113712912e+00,2.121225284272600931e+01
2.541119027853844692e+00,2.009257677121017238e+01
1.693893632197272625e+00,1.669742093615360545e+01
3.138933439244667056e+00,2.195324391738758862e+01
1.506712386261567893e+00,1.764754620952876962e+01
3.828273884236354618e+00,2.521355641236204193e+01
4.078019181191793407e+00,2.307577539022237545e+01
9.877174867812734682e-01,1.942751486069674627e+01
2.742205623946757154e+00,1.930114925278516580e+01
2.820524155603967298e+00,1.966693288289953756e+01
2.540161299150456742e+00,1.870318165553820222e+01
4.469737590249216019e+00,2.684843904388987212e+01
4.210921378515399383e+00,2.559401113288134155e+01
3.484487374146165273e+00,2.146410150727925270e+01
2.169069685302796202e+00,1.895046180471848274e+01
3.149230292018202704e+00,2.091638199259420006e+01
3.202896274150374811e+00,1.996920289838601192e+01
4.815052932076995695e+00,2.943638674470429351e+01
3.102170884883681090e+00,2.118223728262736572e+01
3.718767870610849791e+00,2.329215789459417962e+01
1.151781566326756545e+00,1.853652868285964672e+01
2.920675956462701173e+00,2.051422113177749651e+01
2.974799625375226686e+00,2.036724208816285397e+01
2.735841058369929524e+00,1.959578068797700112e+01
2.450252512271547278e+00,2.000537021483462752e+01
1.094188416466224778e+00,1.861860688001556952e+01
4.492274325438798677e+00,2.455144224749516013e+01
3.677757365101013143e+00,2.433332642972042592e+01
3.306739395638732759e+00,2.278121971966327308e+01
2.766284649739293666e+00,1.751871380102684839e+01
2.344220294549659300e+00,1.781045291514559636e+01
3.956214875037402212e+00,2.373663369487054808e+01
2.594714759351899769e+00,1.785000762776400407e+01
3.589350591964298953e+00,2.178298828057468484e+01
3.188516784856735065e+00,2.044028646196695931e+01
2.770842234488586797e+00,2.000923969409623382e+01
1.996340652645496760e+00,1.800275568846964092e+01
3.034919528470409134e+00,2.036428388624768004e+01
2.263340042097634175e+00,1.843847302408327238e+01
5.212033820967220343e+00,3.010465331473638173e+01
4.166122387078399214e+00,2.475967188788539275e+01
3.080955722200981572e+00,2.102471569087938263e+01
1.933221567956273867e+00,1.708878399724166286e+01
3.351051380233855070e+00,2.132532945239566047e+01
2.710296368641835763e+00,1.835989647421465776e+01
4.195274951857904000e+00,2.602262107211221220e+01
