x,y
2.847635174177276962e+00,6.400402914831074952e+01
1.983398732816638699e+00,5.030559286594478152e+01
3.016410202584375977e+00,6.659869170422651052e+01
2.624891611774268441e+00,5.984758450237111305e+01
4.256304157447937442e+00,8.714403454070172472e+01
3.635683376514466048e+00,7.812670705798348081e+01
3.810744442180403979e+00,8.096641732169759109e+01
1.854908460391338831e+00,4.436802760733942108e+01
3.257034841176750906e+00,6.963505835838910230e+01
3.233200827250669374e+00,6.818568346433325189e+01
2.977925746739646495e+00,6.618092744682570583e+01
3.106524541842583531e+00,6.865752734820749481e+01
3.659471402541108809e+00,7.722326133780886437e+01
3.145877807021931094e+00,6.994114690081886465e+01
1.973715802573530409e+00,4.834849262539082559e+01
2.243328008681781505e+00,5.484636218614543424e+01
3.622044341436718717e+00,7.672047772312204472e+01
2.950232475739039462e+00,6.556059522105347526e+01
1.702535141314961198e+00,4.218031506187976731e+01
4.273278990960327484e+00,8.737632883130702055e+01
3.989299520962907408e+00,8.416649827708536691e+01
1.242290614707607821e+00,3.402556569282862853e+01
2.776234854388117679e+00,6.233666816130902077e+01
2.909003769674105122e+00,6.505940675120024252e+01
3.176465612667292771e+00,6.916031191741865314e+01
3.493112438180142387e+00,7.482393475382147585e+01
3.643587673361553314e+00,7.698741897900370645e+01
1.431061042901256464e+00,3.808855525369791906e+01
2.989630164828088965e+00,6.810434556250476135e+01
4.072979291720896455e+00,8.417448613780004507e+01
2.808175620970847497e+00,6.508065614372112861e+01
2.236751977949652748e+00,5.330473550311654662e+01
2.916245939460173187e+00,6.701904634744767009e+01
5.078901954801255059e+00,1.009426416281687722e+02
3.744245382073468242e+00,7.938629762835377335e+01
1.065887949865726103e+00,2.993607988393829800e+01
2.636297463624107884e+00,5.916574930583120562e+01
3.092814695597884800e+00,6.927994153852112902e+01
2.611438920493367455e+00,6.142912458439874968e+01
2.976817568911791057e+00,6.519053591804728853e+01
2.347051125094950397e+00,5.522128317262049535e+01
3.023878651617017965e+00,6.552429298351778186e+01
2.351276807706755623e+00,5.595870314666513679e+01
2.037387292107825765e+00,5.093221236376570005e+01
2.028974923699964350e-01,9.132133671531512675e+00
3.204051691458389861e+00,6.990336392632627849e+01
2.149845840119794182e+00,5.261791707136647744e+01
4.033727412950511848e+00,8.424998409097139529e+01
2.602231605092869771e+00,6.052614243370151570e+01
3.134803128574707110e+00,6.880664047992985388e+01
1.776760438377980034e+00,4.445441704183001264e+01
1.162789080062254010e+00,3.261808803736600737e+01
3.702217343223032753e+00,7.812638782736630105e+01
1.923173936659211769e+00,4.760249391379181105e+01
3.404255156662893800e+00,7.276087453486852041e+01
4.194982508437365532e+00,8.611203863883245901e+01
4.074638205552913561e+00,8.424290957374067546e+01
4.588550844955329389e+00,9.090062146394210174e+01
3.443108309797536570e+00,7.404951660354420540e+01
1.490640493477463746e+00,4.039613259698184322e+01
3.719497943582757760e+00,7.874838744870957896e+01
3.683452608935435801e+00,7.671819001693580731e+01
4.895650329229089159e+00,9.858927687097660453e+01
2.939824230838371744e+00,6.478139977059963428e+01
3.124944131341921949e+00,6.931170198297587604e+01
2.790478105328954239e+00,6.167961559696341567e+01
4.130908118529792006e+00,8.594035223438459070e+01
3.835563028428176757e+00,7.974890612962809655e+01
3.390386292387147726e+00,7.148014616422932477e+01
3.315896323725334494e+00,7.287332553436533544e+01
3.018889908816347667e+00,6.744870378178877957e+01
3.901447953853315109e+00,8.192430157617249620e+01
2.126415618082187375e+00,5.141965845395594670e+01
2.248076257967932090e+00,5.196377086643935428e+01
2.420037948803168248e+00,5.564492437475713871e+01
1.026516131343053750e+00,3.065132381080728052e+01
4.952101591888286691e+00,9.780017999350043567e+01
3.576592442434799679e+00,7.588135742048437749e+01
3.024203168613107895e+00,6.795400571570151271e+01
2.629174473068547346e+00,5.963704087403326071e+01
2.413664459639590643e+00,5.876721135285614395e+01
2.615833416557165503e+00,6.070424439107878101e+01
3.136318800428151921e+00,6.818957429905813683e+01
2.790420676987249493e+00,6.293381977818204120e+01
4.426872415690901619e+00,9.147944366777934988e+01
2.949058836247838933e+00,6.383759014225723405e+01
4.164403981006380207e+00,8.469354552461646790e+01
2.705662069089382005e+00,6.102324418601694589e+01
3.054645359587194520e+00,6.728113775602641056e+01
2.380475707805033814e+00,5.699622047549767956e+01
3.095610117068194889e+00,6.799247701842844549e+01
2.299373578687490483e+00,5.515603157702755510e+01
2.780835787297921247e+00,6.320809386994496037e+01
2.681289959848697446e+00,6.131120382356554188e+01
2.844131487747848297e+00,6.336958340957951918e+01
3.000830728300460937e+00,6.792124134110440536e+01
2.465298693820228149e+00,5.636938639505619619e+01
2.851132742640879236e+00,6.489461229884615534e+01
1.495035607044162163e+00,3.937556123346783465e+01
7.642320467915819648e-01,2.377276411315689941e+01
3.124778424822536316e+00,6.893971287059085284e+01
4.474659260747088751e+00,9.258192977730321616e+01
2.677661024700337400e+00,6.309100928281776532e+01
3.681132018759236679e+00,7.735757782851500508e+01
3.648328378961779528e+00,7.830123487478925881e+01
4.131311613563336316e+00,8.527785138675447740e+01
2.722892607086031536e+00,6.175693627956619736e+01
1.889523558301235084e+00,4.531876950472552323e+01
3.663432972925052766e+00,7.520484736924770175e+01
1.181224337057620533e+00,3.300144022570242441e+01
3.516016913473537286e+00,7.435751808517710515e+01
3.056935628930394611e+00,6.773312737026625996e+01
3.087742176479160605e+00,6.873149437514173599e+01
4.705502409099687533e+00,9.467045766715089883e+01
1.968425627286697566e+00,4.744870246057919871e+01
3.417457294662664236e+00,7.308821663447734807e+01
3.877616547634302080e+00,8.125112820138541281e+01
3.109831798102066447e+00,6.891996141195396319e+01
2.331061905160810355e+00,5.423584657180699509e+01
3.960720007087497940e+00,8.210827103045257047e+01
2.536068662678511831e+00,5.783733261667074999e+01
3.289751235512873961e+00,7.316945099382402873e+01
2.208330652400857907e+00,5.463776901507416284e+01
3.600858754849415089e+00,7.643627440380173255e+01
5.563467874380662259e+00,1.070257461420866747e+02
3.184712401390751957e+00,6.945390502244229936e+01
2.865521428465102716e+00,6.483335771445528906e+01
1.878396272692811841e+00,4.718189170133731380e+01
2.347012789839180158e+00,5.459689248408564310e+01
3.991683010188009195e+00,8.243144135783983018e+01
3.604244771832938454e+00,7.518668749834017717e+01
2.327850933032224567e+00,5.514622081167242129e+01
1.807798790231502917e+00,4.443213796637309798e+01
4.245768241778788976e+00,8.707696815210708507e+01
3.441614952246003334e+00,7.370995896181074158e+01
4.087959424726751223e+00,8.385185515430082148e+01
3.133145628044804010e+00,6.881248397710027120e+01
3.618864289364733811e+00,7.737651348519396777e+01
5.449093544038133174e+00,1.083026367729403887e+02
2.939303923702787369e+00,6.390942262018285902e+01
2.917755577954697532e+00,6.530968287964716978e+01
2.976976140106994961e+00,6.596340461412873424e+01
1.309005394339816553e+00,3.593357834889881275e+01
3.303850804891258264e+00,7.298377260427548663e+01
2.549972300178823481e+00,5.907554639378249561e+01
3.558920017008789127e+00,7.669686780677390914e+01
2.955639749726794552e+00,6.574935189563869642e+01
2.988067273782637923e+00,6.650424906315957685e+01
3.019315023636085282e+00,6.811448404540335844e+01
3.531835783626627645e+00,7.454948965162155616e+01
2.175552685053975477e+00,5.132278598801739378e+01
2.616556321988925404e+00,6.052547980487135248e+01
2.168799447812556735e+00,5.133347080636494297e+01
2.868392813941589736e+00,6.271507952262776087e+01
4.091230925530696005e+00,8.264334980078379544e+01
3.399736762113901634e+00,7.252944720744120843e+01
2.352988506049295658e+00,5.559487371337422701e+01
2.632084128513702659e+00,6.082455676618857154e+01
4.430372976801038476e+00,9.163143709257359149e+01
2.662989391827487839e+00,6.075828956517004542e+01
1.500442643036948409e+00,3.811443503868233762e+01
4.047717697653165025e+00,8.362134771578607229e+01
3.780820747558703232e+00,7.995563816262719570e+01
4.002603044955947098e+00,8.258423564554236407e+01
3.934896992298298368e+00,8.007705282284801740e+01
3.905810656153077876e+00,8.116577349754048498e+01
2.960072446446088801e+00,6.493308720963113956e+01
3.739294239295000821e+00,7.720216165189997071e+01
3.353175869022445799e+00,7.267774165730514824e+01
3.623442771709872723e+00,7.828657514655520799e+01
3.589498212287340451e+00,7.642892843711008766e+01
4.233438961213490614e+00,8.823773283366102760e+01
2.113525702743213941e+00,5.097498333919740077e+01
2.616459233243750404e+00,5.966427407831757534e+01
1.388845870653249159e+00,3.770974912133152657e+01
2.618058855639048943e+00,5.958633474685097298e+01
2.149965663303436969e+00,5.048471783367515542e+01
2.092806854280249151e+00,5.133508872896666020e+01
3.722025104079701663e+00,7.831169043742630720e+01
2.513387626735246627e+00,5.868906974037090407e+01
3.915519941260434678e+00,8.182646869703508230e+01
3.898002528039206105e+00,8.221839518442203598e+01
1.373965968408930038e+00,3.754857766006159636e+01
4.611388218410763074e+00,9.267578560857000980e+01
3.041274399361791669e+00,6.817846231485631847e+01
3.775370688367217120e+00,7.860878859973259125e+01
2.554864849915833069e+00,5.899325429570166790e+01
2.535527352947861690e+00,5.849249343444805760e+01
2.209046844706621826e+00,5.279964718113547661e+01
2.140080361386376140e+00,5.270656378868351766e+01
3.129497646426484980e+00,6.866174453981415127e+01
1.553998413522914568e+00,4.060252436698052492e+01
3.540392605125128433e+00,7.474664050702492091e+01
2.739390412399969055e+00,6.249749883002316864e+01
3.425797263274770188e+00,7.352826342839325946e+01
2.276406524042978496e+00,5.365863989693218628e+01
3.073771430716063957e+00,6.961203675225064558e+01
3.258902497634386108e+00,7.086596435862097110e+01
3.120651027417405299e+00,6.760936832872475577e+01
3.054900585695708326e+00,6.775718895044961698e+01
2.240080864515720194e+00,5.327405852315501278e+01
2.967447477088007268e+00,6.607383902254107966e+01
3.052155310187715020e+00,6.830274756125541558e+01
3.046225422377204950e+00,6.745121103569798038e+01
3.102339477767196652e+00,6.789772592507733862e+01
3.243465368704077978e+00,6.990804283579682021e+01
3.331659400348361277e+00,7.248442290346163475e+01
3.763388510842457180e+00,7.961880724756166217e+01
3.374963878883131319e+00,7.260587919466699702e+01
2.234986431278174646e+00,5.340167097564472698e+01
2.671458258541453024e+00,6.336324480920630009e+01
1.583489417933926502e+00,4.038367702317587060e+01
4.504785801829394032e+00,9.134526760560254388e+01
2.814959492891671466e+00,6.490638365787526709e+01
4.104983015076390629e+00,8.559417182240137834e+01
3.063109527034137525e+00,6.746590529085246146e+01
3.435691093354964920e+00,7.377993076378544401e+01
1.430916362776448070e+00,3.889327890031874091e+01
1.417308577728739527e+00,3.604415633137777064e+01
5.602762479588609068e+00,1.096063680367986564e+02
2.888886797081819502e+00,6.255696131010225969e+01
2.797881979647802275e+00,6.312121234770626188e+01
3.062395818106732115e+00,6.829438216456574651e+01
3.075506942828234003e+00,6.757427551768509488e+01
4.546294214045899729e+00,9.162553381038657108e+01
2.881198597520660432e+00,6.468579716669425750e+01
2.885398107224034892e+00,6.192974736408977776e+01
2.258472393579660675e+00,5.339027958345136682e+01
2.883949229326967956e+00,6.297506304561576229e+01
2.664257382417240638e+00,6.060974415002608140e+01
2.852902790423282653e+00,6.455875136471171061e+01
2.582049069211628911e+00,5.882098633892021411e+01
3.593215122375759130e+00,7.416391507057279853e+01
4.275513206857861626e+00,8.893258715259861447e+01
3.779922499351003218e+00,7.946335159422038430e+01
4.647217858454231632e+00,9.329194570227285510e+01
2.367876254279826398e+00,5.451000118662955174e+01
1.810718204007557786e+00,4.414934772989581546e+01
4.005518640548364928e+00,8.404042000381862465e+01
3.168537966715409215e+00,6.932766183874922206e+01
1.451697691490103415e+00,3.745236256595450897e+01
3.855142249641392294e+00,8.063331299609542668e+01
2.858082842997382134e+00,6.263718421194983677e+01
2.703683058057943178e+00,6.199843110776075150e+01
2.098247610189828638e+00,5.285030789744546098e+01
2.273458484329846208e+00,5.198425910583562626e+01
2.350535793095169357e+00,5.500307433579346394e+01
2.053883035712888550e+00,5.066293735866139514e+01
1.892717686504644892e+00,4.782360991990505994e+01
3.672771615132901069e+00,7.858796421980898117e+01
5.254457481212296166e+00,1.036080244083577355e+02
5.049504223481523724e+00,1.000839930505760123e+02
3.397487232883586117e+00,7.258884457560289150e+01
2.923457911557641786e+00,6.476317525856502755e+01
3.965360568291357080e+00,8.211179664847165327e+01
1.703152895321969673e+00,4.539355825478298101e+01
2.994351998132311454e+00,6.476445817841272401e+01
2.368942351963223558e+00,5.566943616792236327e+01
3.919079718394077982e+00,8.377091999237421760e+01
3.070908603612516607e+00,6.718415811456983988e+01
1.760834658096372518e+00,4.453951775108964739e+01
2.444862751425627589e+00,5.787751611615317415e+01
2.878765090229766344e+00,6.516040051536811006e+01
4.007236948041358104e+00,8.531934269256652215e+01
3.600659668492769860e+00,7.750654149066306786e+01
3.006685863088266242e+00,6.448550259279411989e+01
5.329091131759569500e+00,1.042754921825424077e+02
3.695642459076927455e+00,7.948860893913729342e+01
4.312219516776050199e+00,8.914197932384782064e+01
3.074611593874299054e+00,6.728733982566667748e+01
4.841026921126680094e+00,9.749612529660855387e+01
2.163058428037160308e+00,5.174824795333103111e+01
3.472911512085605779e-01,1.399152310484931228e+01
1.862502100943911776e+00,4.655466571808531029e+01
4.108956005023188141e+00,8.404653636424802698e+01
6.148374465217909091e+00,1.182500732776495624e+02
3.213803547957223117e+00,6.952210699953671735e+01
2.240761160223707193e+00,5.365713198328698041e+01
2.641219361331448301e+00,6.017313683465834373e+01
1.004922479671984892e+00,2.878896860185534123e+01
2.106579332700622142e+00,5.020329437748401347e+01
0.000000000000000000e+00,1.313133840080501047e+00
9.544136586011386925e-01,2.898002291489935800e+01
2.122428772925029072e+00,4.960190659704596783e+01
3.318297656070525292e+00,7.251181535275399881e+01
2.264290911404148510e+00,5.461610927714679065e+01
2.393821775190116963e+00,5.422763189530949290e+01
3.704830076433161423e+00,7.792824418238400597e+01
2.957010797947082104e+00,6.493251551396990351e+01
4.903969577776071453e+00,9.955842001355297555e+01
2.900132770132150650e+00,6.397261782103603878e+01
3.850487107731037639e+00,8.136179958162880155e+01
4.281364364724696614e+00,8.693611250612322294e+01
3.698477302877477335e+00,7.799716341515451745e+01
3.904346968045511623e+00,7.991636522905331219e+01
1.864498558814078777e+00,4.564441393550488613e+01
3.460091166492360149e+00,7.525289292663508434e+01
2.566461139210981734e+00,5.837937582914226198e+01
1.867919945713214069e+00,4.633618640661635624e+01
2.563844621338455809e+00,5.803494100613389151e+01
1.851417517857883999e+00,4.706385066327567301e+01
1.712422167486043145e+00,4.299488613362647982e+01
2.752162223863155344e+00,6.257016892541794562e+01
3.080374730824805951e+00,6.820794112547719124e+01
4.173376696878436931e+00,8.455018820398744595e+01
1.703332459024234469e+00,4.217353512727277831e+01
4.376417622999179358e+00,9.017462735944477004e+01
1.811261161385899765e+00,4.583642638373628131e+01
2.201333038502565120e+00,5.270902559720209979e+01
6.259765895468660801e-01,2.092916169191099840e+01
1.644653390732610632e+00,4.115090317504046880e+01
2.603300108283395975e+00,5.802597794838242606e+01
2.894458480841004100e+00,6.603663093477915425e+01
2.043077806553635689e+00,5.008945085710075062e+01
2.839231019498074549e+00,6.382616918058420907e+01
2.890510127505544702e+00,6.489194964680686439e+01
3.020509408467006107e+00,6.797612075465801240e+01
3.208157421595706271e+00,7.132409196771806137e+01
3.576501727454610258e+00,7.595493415080699151e+01
4.363782895811861628e+00,8.972943090907210717e+01
5.283309577889802711e+00,1.033070065276570375e+02
2.613556043421707109e+00,6.036504592225934829e+01
2.356485131018659196e+00,5.519308562109802807e+01
5.635713751340821531e+00,1.091165951081108432e+02
2.729437464385520595e+00,6.243589398848992289e+01
2.831272931240232271e+00,6.417609711972185949e+01
1.497819387575225258e+00,4.142724131937032439e+01
1.720274041983671065e+00,4.426572753304063212e+01
2.826379779231967149e+00,6.458719507399671045e+01
4.798189650628883030e+00,9.636195683479064655e+01
4.200459957266815536e-01,1.639074188384901021e+01
3.028971412447484468e+00,6.772321764572473057e+01
3.013917992048368966e+00,6.909971854827364268e+01
3.125016297878989935e+00,6.690725355995721202e+01
3.237699590839480113e+00,7.166175389433870180e+01
2.224385927436490995e+00,5.182170624498858302e+01
2.724446136961191645e+00,6.225139991679945695e+01
1.941320605661235099e+00,4.864329534460598836e+01
9.407697668848218342e-01,2.701273450038879531e+01
3.451845910575341403e+00,7.530772600256614169e+01
3.484109800326366191e+00,7.484545465470620229e+01
2.637592003788321815e+00,5.911933863503839603e+01
1.931332028116584665e+00,4.684869317380584164e+01
3.804025002773092634e+00,8.012866508463127957e+01
2.049673218866334690e+00,5.049463538104050286e+01
3.278344754267551675e+00,7.241343483360077471e+01
3.524999143347381292e+00,7.560543786464813820e+01
2.757147020684663552e+00,6.238330987170400022e+01
2.515851202582276791e+00,5.826543450531713830e+01
1.501404440533791851e+00,4.018078099656071345e+01
5.252172739892377429e+00,1.035701606915329052e+02
1.198635507660591903e+00,3.302982137305144761e+01
4.392544561887636867e+00,8.996939582590083262e+01
1.992965329727942825e+00,4.718403470183832127e+01
1.730927755216364217e+00,4.467816035391171425e+01
2.070890110497975112e+00,5.036403539846089217e+01
3.141988441261867937e+00,7.080518824401761435e+01
3.163526978748191887e+00,6.806659207033132475e+01
1.119397317830035377e+00,3.107768212720390721e+01
3.945803502155220688e+00,8.304065706930526858e+01
3.336202467420610329e+00,7.120478742524394988e+01
1.932052435342709318e+00,4.828132262870898472e+01
1.954853157130692631e+00,4.839202547107343833e+01
2.408087432687938900e+00,5.635525226855592962e+01
3.699580091930659620e+00,7.843036501833066154e+01
3.035828111223787040e+00,6.454187947067362074e+01
2.219846867513367350e+00,5.231659066967967675e+01
4.492019021764113162e+00,9.186794132271846536e+01
3.890161683145116012e+00,8.265989820935936905e+01
2.867312062772170655e+00,6.483979795299094917e+01
3.978456282807772304e+00,8.418177504514372345e+01
3.543126840341979111e+00,7.337247017425360696e+01
4.195508343468706158e+00,8.665450110779224246e+01
1.645647105931482113e+00,4.301541528955426941e+01
5.069976051693800834e-01,1.804052053342814332e+01
2.408132030324799722e+00,5.687775134919448305e+01
4.586338337910779828e+00,9.295927111162001211e+01
2.779348217800280185e+00,6.379014723337087389e+01
1.515469683548197999e+00,3.923120122653488551e+01
2.105990203648163472e+00,5.105186702167824109e+01
3.720183400797498763e+00,7.841305395287422186e+01
4.640708483164318388e+00,9.271395263349491245e+01
2.969204855313850810e+00,6.695773059099504110e+01
2.507869008504744812e+00,5.821633569942148512e+01
3.856245760249279453e+00,7.891651710600633862e+01
1.697647607948310711e+00,4.346279473116852188e+01
3.054936843037056704e+00,6.839021589742874596e+01
3.760724714950861358e+00,8.013619528203317088e+01
4.252872323884731465e+00,8.789899395241201319e+01
2.316851873865676037e+00,5.405312507839364855e+01
2.817306870889537240e+00,6.570960220013728303e+01
3.752392355035660820e-01,1.330016211624603706e+01
4.200145293657772783e+00,8.637595999606158159e+01
3.839002313560750945e+00,8.004226378481709503e+01
2.555399727754910977e+00,5.837027203687358679e+01
3.542190589450714633e+00,7.381920647097702215e+01
3.503638085822382564e+00,7.552927330434218334e+01
3.614571942032613450e+00,7.812363477389568800e+01
2.651765261206824320e+00,5.970821782120592758e+01
2.419000591177769444e+00,5.631880314978476321e+01
2.313103575213129037e+00,5.297608259323087765e+01
4.139051897999806329e+00,8.596107707040732748e+01
2.963874220319856700e+00,6.728018605150573705e+01
3.788481471228693831e+00,8.176894632067228486e+01
2.264827747037581052e+00,5.511904128688535565e+01
9.217265191216910125e-01,2.835583477374268213e+01
4.132156924293203026e+00,8.642767853456338401e+01
3.277384211413155946e+00,7.038264533267953027e+01
3.517422647938592828e+00,7.613051906824344428e+01
2.462718027668216347e+00,5.755437439937382749e+01
3.490811488001964946e+00,7.551447945970147657e+01
1.689987651158400661e+00,4.336096261395022111e+01
2.975488027675242897e+00,6.589729591286793209e+01
2.582208395148038793e+00,6.057249721498478578e+01
4.731214672170400704e+00,9.576779755164908181e+01
3.466180619868111545e+00,7.344552040668462212e+01
1.261813479955651074e+00,3.491080905470785467e+01
2.792371074362542949e+00,6.332507104135460452e+01
3.584798267023529661e+00,7.560220839229674539e+01
5.554816965410344309e+00,1.082809126653353786e+02
2.181458808044859587e+00,5.207362755270442989e+01
3.427480480017657705e+00,7.427865739794512479e+01
2.833989623005134462e+00,6.300346061830509825e+01
3.956044387397412709e+00,8.278079750166243400e+01
3.458874271864624816e+00,7.473236650260948011e+01
1.921685894538701644e+00,4.591045245883832138e+01
1.441409646900726038e+00,3.817027936787305009e+01
5.961335839211665544e-01,1.952195262340094573e+01
1.994455345055821116e+00,4.956411530420658806e+01
2.587990055975738279e+00,5.963025940534893721e+01
3.950319372144919683e+00,8.357323138572289167e+01
3.748618328024989399e+00,7.931734382990389065e+01
2.943817090884695897e+00,6.508260006153439292e+01
2.988205284540276452e+00,6.750296095630588411e+01
2.236272319456687363e+00,5.514494986054425141e+01
5.167927724025742187e+00,1.014560803614470785e+02
9.858828733686983981e-01,2.825772647739802323e+01
2.805695223253656501e+00,6.293254346788011588e+01
2.542573053064266730e+00,5.808715671274271841e+01
3.976830457239851846e+00,8.485384923763743359e+01
3.776427910405534050e+00,8.052127416134129589e+01
3.031283765491460613e+00,6.797634014954864767e+01
3.769991290224107505e+00,7.935714692914648083e+01
3.579769105063509649e+00,7.685061923936471828e+01
3.450927275567400976e+00,7.463590937318853946e+01
3.600480176958958722e+00,7.572490512480641200e+01
2.478240248525192424e+00,5.772603408505472800e+01
2.755487951599452146e+00,6.268756883018662762e+01
3.279537139689057135e+00,7.239126805184407942e+01
4.048050914907197928e+00,8.379396211293112628e+01
2.163212930129450928e+00,5.244399699015792038e+01
2.204880072626421939e+00,5.234800118111795797e+01
2.603360663827965382e+00,6.177886540201981802e+01
2.843246020283191733e+00,6.268553962451464656e+01
3.501171441469812962e+00,7.736973383039183716e+01
1.555087791904739447e+00,3.999954995654948675e+01
7.654204180264860824e-01,2.566270552017648399e+01
2.606142201938905778e+00,6.028644285191400343e+01
3.716817017883313756e+00,7.933269559280985561e+01
2.864554143011619480e+00,6.419415847426813571e+01
2.939425338694420020e+00,6.675736811224955147e+01
2.451639309953692614e+00,5.765355070988918129e+01
2.320376209168874659e+00,5.441005022451094675e+01
2.322337178479474407e+00,5.445346719032878724e+01
3.032830685149025207e+00,6.997013986651421646e+01
4.365791371164693402e+00,9.026712249346581984e+01
2.851522619320407070e+00,6.371426999879444253e+01
4.035013056416380195e+00,8.336774242496173315e+01
3.165074392203088394e+00,6.932140635751576951e+01
1.950772831753143199e+00,4.896591372400757081e+01
3.757276178451471438e+00,7.870212233024341231e+01
3.958454491607192871e+00,8.356569258525557586e+01
1.771980743410150438e+00,4.477329967673192357e+01
2.112161608359348630e+00,5.081461629982496220e+01
2.144928497235702558e+00,4.921172501507656705e+01
3.547262737173535019e+00,7.663382669223327071e+01
3.426778815627422592e+00,7.436390159944339473e+01
2.480905309377288148e+00,5.891519656792625881e+01
3.371810665632880788e+00,7.358820343212735793e+01
3.256364308061376889e+00,7.020298728504181440e+01
3.234252321597968827e+00,7.042134059614414809e+01
5.060273377523905936e+00,9.925658336473203747e+01
2.567580993836356740e+00,5.799140307039809272e+01
4.778584531840625260e+00,9.552168301434700481e+01
2.395554921849001762e+00,5.535805449048623217e+01
2.600491809342338811e+00,5.894808479973261939e+01
2.275452994952406272e+00,5.269927692161186172e+01
2.749251921665756715e+00,6.285466050121960535e+01
2.714588394262683391e+00,6.210669008873429675e+01
1.998587675761188232e+00,4.868904915976541048e+01
2.794171275903530205e+00,6.351227291865613722e+01
2.275805435470983795e+00,5.444453811193098858e+01
2.940804016664803289e+00,6.631727595705991973e+01
2.863984193034565084e+00,6.331883554359847466e+01
2.563937610915354437e+00,5.718847997851187870e+01
3.510966719227304189e+00,7.661960130931817048e+01
1.948300822558684198e+00,4.603569412421975215e+01
2.925801051263356989e+00,6.379686400931742440e+01
3.734745017149778690e+00,7.776049382808757571e+01
3.474931367212517053e+00,7.489999921079402156e+01
2.905381438055194554e+00,6.382179827785994775e+01
2.564362928469237080e+00,5.926845740560600717e+01
2.847780160234359315e+00,6.230811052732993716e+01
1.190840288535466751e+00,3.214627509678867767e+01
3.468214753521992044e+00,7.598121077730729667e+01
4.435216651256530085e+00,9.097281666315201676e+01
3.447743266249652994e+00,7.309106798050622444e+01
3.097967855129159620e+00,6.752575607120709833e+01
3.309485650779729227e+00,7.251332681529088120e+01
2.272668946163546533e+00,5.373206527208020589e+01
3.100348163118645139e+00,6.809289720819869274e+01
2.559987384322668813e+00,5.868190160731565186e+01
2.029008290712742912e+00,4.948540405627326066e+01
2.506950854646659010e+00,5.672717414550258042e+01
1.582437572540903226e+00,4.295302954958710728e+01
4.301035965130182603e+00,8.845224774940112411e+01
2.239391080819761015e+00,5.307419260777733427e+01
1.788681876339883070e+00,4.486916989514772069e+01
2.659085912434084875e+00,5.993152905723006540e+01
2.362951139189708449e+00,5.588647353309824695e+01
3.685940878474307514e+00,7.842318524915644673e+01
6.707031686017920435e+00,1.254407712002067115e+02
4.077077726076911546e+00,8.493009259187708437e+01
2.884768081126306338e+00,6.636687596972710423e+01
2.472776211185155226e+00,5.679190738744092215e+01
2.486381235345464624e+00,5.888353295420516531e+01
2.514373427562171859e+00,5.979343353231484315e+01
2.269779755093863649e+00,5.432861800826614740e+01
1.740715808879702564e+00,4.630473658509392010e+01
3.501844688615798784e+00,7.490822160693285525e+01
3.638461962392387949e+00,7.809806502445272258e+01
3.642104114487960231e+00,7.731350206650697032e+01
3.267241773163906515e+00,6.893678688253669407e+01
3.577639620349204463e+00,7.613827357297415688e+01
