x,y
6.096076218387421974e+00,6.236061095981629876e+01
6.300608945349088330e+00,6.667702210597077794e+01
7.334579336286697782e+00,8.357127074111393483e+01
5.254573364341402986e+00,5.106860602445801334e+01
5.391993902586497356e+00,5.019208118016555886e+01
7.207900357071970632e+00,8.235273969014593831e+01
6.375156540434522512e+00,6.680676530765278187e+01
6.555743822637941420e+00,6.966120297237414150e+01
6.310331789329219454e+00,6.421959819276931114e+01
5.997121687465175377e+00,6.035223830310772541e+01
5.894765288541534254e+00,5.978709200902370924e+01
5.244747185521729804e+00,4.850548317819331601e+01
5.360876711499068747e+00,5.321239586980897229e+01
6.626432545522916939e+00,7.075411823308894554e+01
3.776255602796517508e+00,3.223219483045470923e+01
6.011465560703860511e+00,6.006986486733915598e+01
5.142226143995537235e+00,4.753291358421658686e+01
6.575500782904512675e+00,7.288812316773068289e+01
5.327410459017080768e+00,5.082190912959794815e+01
4.723650722318155637e+00,4.224598663013851052e+01
5.786559912838431075e+00,5.675019085705235966e+01
5.047509799164105360e+00,4.953914255112070464e+01
5.508797955835775362e+00,5.184662710979786482e+01
6.691471692397835902e+00,7.396090697408230596e+01
6.294398126516557390e+00,6.547649956199525434e+01
6.686450541241447887e+00,7.497569263018318964e+01
6.842857667532625143e+00,7.559601979447772635e+01
7.344851075274589469e+00,8.254989154384696803e+01
6.398657006505215072e+00,6.673701158430556291e+01
5.863707629944411970e+00,5.805088503916935139e+01
5.324915648695871973e+00,5.207608477108706779e+01
6.324950022245097614e+00,6.467308277785201653e+01
5.451684809133329424e+00,5.300800245928746079e+01
6.812167747794253714e+00,7.310328347477798161e+01
6.239086119671185315e+00,6.685376291163645135e+01
6.475620957071941852e+00,6.826457615814217661e+01
6.421582525756603488e+00,6.712911716849258426e+01
7.491954856954346376e+00,8.647746113904470633e+01
6.791151730117941376e+00,7.518476254245605617e+01
4.929536193355620100e+00,4.691254386561294609e+01
6.658966674517562190e+00,7.198018750312972713e+01
5.804297717196050144e+00,5.724579739233487174e+01
4.851455135681145947e+00,4.502667649882192791e+01
6.455976095625644895e+00,6.829983995223213356e+01
5.262174067829866964e+00,5.178687308035368630e+01
5.958372429305499374e+00,6.115346096126125985e+01
5.885803814993310290e+00,5.916124380502071745e+01
5.502999989228039013e+00,5.499611332875482361e+01
5.740638639285510436e+00,5.625210916790476290e+01
4.962964472124900439e+00,4.584624255607915444e+01
6.092379929240292036e+00,6.303787485760258846e+01
4.164943457259319359e+00,3.509662100446220023e+01
5.801364566768794973e+00,5.915958636823979333e+01
6.576661946328044905e+00,7.023640083688381708e+01
6.448081452578779960e+00,6.864301807279160528e+01
4.898446704911297189e+00,4.583454480940603304e+01
6.029493249930244936e+00,6.106733320578523205e+01
5.028975255033683034e+00,4.685392438917006785e+01
7.753398890947119426e+00,9.349346683175164685e+01
3.669242017449517501e+00,2.904999126552514355e+01
7.232399744561097243e+00,8.014545712995042948e+01
4.546724255285896632e+00,3.983974958257321930e+01
6.642462493691537517e+00,6.977388841742799741e+01
6.139680472074725337e+00,6.285288784280231056e+01
4.562560471289722308e+00,4.075003743202007911e+01
5.105625457369874276e+00,4.696298235663839904e+01
4.666649022595916740e+00,4.225379873407334941e+01
6.212930829452308679e+00,6.291526131296976843e+01
6.327309760471719002e+00,6.599490566865921437e+01
7.140848635394240418e+00,8.106475555997168669e+01
4.890430159700446922e+00,4.557994570816130420e+01
5.667041865932696432e+00,5.795181426600115060e+01
5.687039205208170856e+00,5.488113397952088235e+01
7.146810415675724393e+00,7.978036849220535487e+01
6.926235078862871930e+00,7.719725108031587979e+01
5.368229777983883011e+00,5.286937753347898195e+01
7.094138560093585788e+00,8.016370674726559287e+01
4.428051201500194267e+00,4.126252138005544623e+01
6.010225933105902030e+00,6.070861892332501952e+01
6.370128392465461253e+00,6.621193011782749238e+01
5.577848458011571253e+00,5.491096768475254208e+01
5.878587552271579142e+00,5.842669397486768190e+01
7.011657534351555476e+00,7.951603424254642505e+01
5.190749568976158912e+00,4.708295671458935061e+01
6.530437938572049461e+00,6.952569625046022850e+01
6.939736364990751305e+00,7.648213956875983399e+01
4.549870826415298275e+00,4.185492425740430633e+01
6.480580166884777782e+00,7.115471439033703405e+01
5.463837408376400973e+00,5.272549734157401247e+01
7.064187735072596119e+00,8.013680542815812657e+01
5.429505289092236175e+00,5.357750732777474667e+01
6.183021839021803245e+00,6.435327321624144759e+01
6.714813633246468072e+00,7.327196517661852226e+01
4.845477151634024260e+00,4.388002553991392318e+01
4.261765796387319227e+00,3.641179801867080812e+01
4.941162837177014211e+00,4.632229307066283042e+01
6.915719195440892975e+00,7.554678356558599717e+01
6.504160084390825602e+00,6.741645010287946604e+01
6.168146225032455909e+00,6.355837832664488474e+01
4.237161526626588959e+00,3.725450017156757099e+01
4.696073779443153740e+00,4.079409329220732872e+01
6.059720979668430374e+00,6.206820493271101213e+01
5.102823730487424214e+00,4.861000052817192341e+01
6.624794499595203057e+00,7.002333603341712376e+01
4.214934179959376692e+00,3.559619698629399664e+01
5.658606464504342348e+00,5.617533978689727547e+01
6.384895100317797834e+00,6.770769315704815483e+01
5.346327717035977756e+00,5.146673399598495990e+01
6.219188733655077961e+00,6.500702126851091123e+01
4.734706036664187323e+00,4.237853992779979961e+01
5.861791983343076495e+00,6.072273130364001759e+01
5.220866366609276277e+00,4.986964803971265070e+01
5.598076820995165015e+00,5.398716056613289993e+01
5.809079009264995541e+00,5.793839475876772127e+01
5.708421196319889646e+00,5.693282146268752086e+01
6.142473761670515842e+00,6.380335333412003962e+01
5.624491720908013193e+00,5.512359993484499654e+01
4.550590506784851996e+00,4.203215015484061468e+01
4.516784036715715267e+00,4.106811696192729499e+01
8.440937702217414795e+00,1.051343705635788126e+02
4.861004093632401712e+00,4.375812487884490309e+01
6.019138303568110970e+00,6.180684764913008422e+01
6.525979524920845876e+00,6.992884135459617312e+01
5.788989634795787431e+00,5.718432813009004434e+01
5.722371116518395695e+00,5.804004647923515137e+01
4.803715936990244018e+00,4.164342815268788200e+01
7.690108010891532508e+00,9.026563341311889133e+01
5.014613558735911525e+00,4.828926788960233552e+01
6.793316403035816187e+00,7.478290265547330762e+01
4.645211507047341648e+00,4.003329692379836047e+01
5.874163539307072135e+00,5.921315778648028072e+01
7.797811656389805890e+00,9.300583885800789119e+01
5.509125098350883931e+00,5.501063611811711240e+01
6.209560271159803690e+00,6.365542074503794368e+01
6.227888503489145577e+00,6.652896704668368955e+01
6.325993665703162350e+00,6.652292354765313576e+01
7.018082025207148078e+00,7.738612157193244911e+01
7.628618343606175856e+00,8.975989876100945253e+01
6.709603330922848663e+00,7.404841150659724747e+01
5.995189735440509260e+00,6.093773619274516307e+01
5.398221162368555426e+00,5.289584966423233681e+01
5.102658857761448452e+00,4.777919827796849006e+01
6.416263537825192209e+00,6.772199056579225385e+01
6.747217023069895347e+00,7.318365759260380798e+01
5.360626628125227278e+00,5.247077790648517492e+01
5.001976973004851779e+00,4.562490381009656204e+01
5.889453966309483590e+00,5.964580872446713045e+01
6.587747783736525697e+00,6.968519106475150693e+01
4.248995245505200913e+00,3.790056199639300871e+01
7.830228555647757993e+00,9.210682855381905654e+01
6.331991330826573616e+00,6.661125026171771424e+01
7.063633123412509818e+00,7.952556361332129597e+01
6.227422850219474171e+00,6.513728688419789137e+01
5.203486922744353649e+00,5.059661315515169377e+01
4.184458909692814643e+00,3.557830301720765220e+01
4.840835363281479786e+00,4.335865455710966643e+01
6.518746946081003912e+00,6.823163688489326262e+01
5.256721496970809149e+00,5.053877717684646598e+01
4.822204180664328099e+00,4.304450251068755762e+01
6.402110384158532952e+00,6.879840078785453272e+01
4.807865088610292936e+00,4.364561879978716519e+01
5.827439752112759663e+00,5.913541373197401896e+01
7.161838338428547779e+00,8.139445760435232557e+01
4.181495559970668907e+00,3.725135103243767531e+01
6.408508818916148542e+00,6.780223698524532949e+01
6.418574098487297874e+00,6.989195946470812260e+01
7.513629977526846027e+00,8.544150986298693340e+01
5.990794681555970946e+00,6.144570932176036848e+01
6.746282168253901368e+00,7.387623654516018235e+01
4.500251199951527781e+00,3.996626673774227356e+01
6.469199815507386653e+00,6.926158472746983819e+01
5.306051806375947422e+00,5.185332294840319634e+01
5.838739100195584619e+00,5.815254198889822845e+01
4.956577410629806835e+00,4.590805175535411564e+01
4.888020449400237055e+00,4.592911402659929365e+01
5.956087508010016407e+00,6.073608055920252724e+01
4.817143440163989432e+00,4.356640312263140657e+01
6.939381506715801784e+00,7.702417481120524201e+01
6.327961521675041112e+00,6.634059948816472740e+01
5.725568545818152444e+00,5.654008813947321244e+01
4.092806197315734806e+00,3.541768425498107575e+01
5.439368593124757290e+00,5.343038495871532945e+01
6.680878011402167083e+00,7.085716060960251639e+01
6.987723362364841151e+00,7.731963720673776663e+01
5.182483713692853655e+00,5.095923556891832362e+01
5.033261798314094371e+00,4.547623000611172017e+01
5.513675688630641503e+00,5.367089961744680693e+01
5.284904758520743151e+00,5.077741903302412396e+01
5.704201572417903598e+00,5.570297248080151320e+01
4.259796412375501440e+00,3.645146620005981930e+01
5.476686197390361777e+00,5.485392674826906756e+01
7.258193065996783488e+00,8.137877575986848910e+01
4.691962640335903600e+00,4.269416686817533702e+01
6.722202551649552937e+00,7.222024203837244727e+01
2.801545222165628068e+00,1.947564663013672615e+01
5.205761036601089131e+00,5.053657219216475482e+01
7.976944384993378989e+00,9.855139455682389382e+01
6.616784575361812415e+00,7.162869818991174498e+01
5.132770151324124619e+00,4.912716585005063052e+01
5.817155703198050531e+00,5.973471414004835367e+01
6.971874445224394812e+00,7.549853454874347847e+01
4.308141099675055763e+00,3.616667588223055674e+01
5.221763606734708851e+00,4.929267972858598057e+01
5.352048202669847043e+00,5.043721510671553432e+01
4.959859736848558853e+00,4.680929334402333808e+01
4.876893601526677280e+00,4.631281046690479997e+01
6.511876572204763569e+00,6.748195831777535147e+01
6.721765191801492456e+00,7.370218180991399493e+01
5.954835415399223564e+00,6.021465442847513572e+01
5.569542382687495241e+00,5.491208798143092196e+01
7.377570687330794463e+00,8.307566666653214327e+01
5.573876229744417543e+00,5.488752493518450137e+01
6.782023290641339131e+00,7.193948813809319631e+01
5.957813273914963403e+00,5.957780133573555048e+01
5.663702225852268235e+00,5.608248238869980185e+01
8.334222626645850340e+00,1.029303383504945941e+02
7.438928087423952284e+00,8.601400160723748911e+01
5.083908650885470060e+00,4.801311627486605005e+01
7.087857673915465284e+00,7.815516834991760220e+01
6.202538443086680786e+00,6.524864024797656725e+01
4.790203336230069553e+00,4.405572436270961845e+01
7.326561882010346416e+00,8.366178949808610810e+01
5.199706311020802829e+00,4.796684458995666489e+01
4.460862316883152268e+00,3.946798489039609592e+01
6.618215115986460617e+00,7.208845116887131610e+01
5.747267083824188383e+00,5.681935616425688096e+01
5.701361811586964201e+00,5.710195182632009647e+01
6.908662268022050412e+00,7.493504864054695247e+01
7.579060265964756127e+00,8.755809257715222316e+01
5.071997052562259078e+00,4.968651505924906786e+01
4.306129406634882528e+00,3.645223354000077620e+01
6.670788743247276997e+00,7.134570107087712643e+01
5.790606844372387485e+00,5.965584078337963092e+01
6.088600818095775580e+00,6.361573774354727817e+01
5.416600304988184789e+00,5.131160537570915636e+01
4.990360168307814703e+00,4.795057903708812574e+01
6.593448847693764492e+00,7.240929760563219020e+01
6.926430183350618996e+00,7.702466709700340175e+01
5.041551097503686130e+00,4.776187349392754555e+01
6.200871096131201909e+00,6.548237037011365658e+01
4.493200881531670632e+00,3.959382335861666746e+01
6.094588009080184499e+00,6.186107376413719550e+01
5.885557380119049498e+00,5.914231407192590950e+01
5.956482674322604254e+00,5.923567248597667856e+01
4.099215658476804691e+00,3.450925183413881570e+01
5.582227820840770960e+00,5.656405869062827207e+01
5.220400825247808463e+00,4.951142483958206952e+01
5.752145237984029436e+00,5.736438291243381116e+01
5.371781262740286778e+00,4.955759256526177126e+01
6.069343113033072612e+00,6.315877961259206330e+01
6.412770760743114806e+00,6.996917040924297737e+01
6.434112322476577717e+00,6.705817745410951147e+01
6.789124951944394581e+00,7.586350448303639382e+01
5.170215711607198728e+00,4.982238935119139001e+01
8.719195340828823859e+00,1.121167484782116759e+02
5.902344559533469592e+00,5.991868591604283267e+01
8.371657394152990150e+00,1.028112336907631601e+02
3.866260360415215036e+00,3.067813127710333276e+01
5.179956312220679315e+00,4.919658644173985351e+01
6.655427203764350708e+00,7.297535931863923508e+01
5.075045522186813152e+00,4.874750148051548848e+01
6.429518633444208042e+00,6.784886995923453412e+01
7.153718313026321773e+00,8.177650845649057487e+01
5.508648511363928080e+00,5.211910325432129554e+01
4.343827295595406923e+00,3.830830985775236286e+01
5.440425059919908435e+00,5.287040364638604473e+01
6.273739459025928333e+00,6.594912248372014574e+01
4.533642710580490842e+00,3.987274151998537519e+01
6.086641810842980505e+00,5.981439919466769339e+01
6.378407941318250174e+00,6.919556294527524187e+01
4.686134033922769504e+00,4.120780390900453227e+01
6.856933145688723918e+00,7.529050780682609911e+01
6.129981422097042554e+00,6.437674040997484326e+01
6.674711483697961967e+00,7.199019062779852618e+01
6.822161368894810174e+00,7.412301712124191511e+01
6.319318540731407197e+00,6.573241132895836358e+01
6.816860603750320990e+00,7.373128510216012899e+01
5.604324363369252104e+00,5.517750422129360999e+01
5.483404776709051909e+00,5.250427740856455472e+01
6.274545300093414824e+00,6.709874550728278564e+01
5.076748646136316268e+00,4.854576514581064117e+01
7.729639359902240159e+00,9.173445100078230041e+01
5.187470019278035416e+00,4.885823685806517602e+01
6.261629859379844731e+00,6.414369612816553001e+01
5.491321908914157390e+00,5.394033585276719123e+01
5.680263043740659157e+00,5.716437972498251696e+01
6.442761740382312752e+00,6.849838219846493814e+01
4.246950521110130161e+00,3.639654767472617891e+01
5.821231683177515492e+00,5.802605429081067712e+01
5.044746261000319976e+00,4.652134917064636710e+01
7.111420920067752505e+00,7.896377002775525966e+01
6.276767853839339217e+00,6.430174428266312248e+01
5.112338121330227025e+00,4.853204369089871051e+01
5.159835422589321041e+00,4.711316371021385407e+01
7.529084376946413748e+00,8.769076189565640789e+01
6.242880135644838901e+00,6.325127973265109915e+01
6.704877046664575069e+00,7.420949345161065480e+01
5.193788969119413679e+00,4.870978200117497181e+01
6.384605520803482648e+00,6.765010539357413677e+01
7.052535916242546499e+00,7.928330957067753104e+01
7.370939721816718304e+00,8.504375004885449130e+01
7.299270261474546828e+00,8.367505161049095364e+01
6.242438965618367419e+00,6.457019705967877599e+01
7.108522541288711416e+00,7.938439828508391827e+01
8.237569574769509018e+00,1.023777070218822445e+02
6.191958664661263434e+00,6.284593716464528512e+01
5.185346226262638858e+00,4.766840627797237318e+01
4.196854809756308313e+00,3.625767851665241182e+01
5.699185322249034513e+00,5.637320270464014982e+01
5.423312787438215210e+00,5.409534942982589456e+01
6.795851913492795937e+00,7.506173533796194874e+01
6.043565983376971040e+00,6.325035373239602166e+01
5.163053529283910592e+00,4.785463660053237334e+01
7.195306329312487925e+00,8.143723761455694898e+01
7.211399402318999563e+00,8.259720462407078401e+01
4.862576668490094178e+00,4.562619281038811181e+01
5.783708407514930094e+00,5.895859080025304166e+01
6.303665508955989871e+00,6.617329355315045802e+01
7.647921164506985114e+00,9.014099245073687428e+01
5.547039440092862428e+00,5.433779736552580886e+01
7.684490128835196998e+00,8.978024625258902347e+01
6.800642788441539466e+00,7.459854433633830695e+01
6.906466199641845272e+00,7.738291801477933518e+01
5.889240575580057424e+00,5.842727169044459856e+01
5.150622040808571889e+00,4.772238091334612875e+01
7.101637665036339975e+00,8.029892210595124880e+01
5.824670225140580193e+00,5.801768364591287508e+01
5.801562742778402892e+00,5.981911634150488766e+01
7.727523014901830578e+00,9.098674604415879230e+01
7.023080214461773885e+00,7.784020463156404901e+01
3.770696210465011688e+00,3.059506128437161365e+01
5.614435094653529745e+00,5.618438898407476501e+01
4.606059279993952593e+00,3.992665983560858933e+01
6.864531575839215805e+00,7.798060162064388123e+01
6.623017508818958454e+00,7.198889526071633327e+01
5.437964610680706024e+00,4.856551577604248848e+01
7.369843916941338335e+00,8.415307142939870744e+01
6.583460318881593665e+00,7.070451572831818510e+01
5.493504404207614655e+00,5.296149525304187478e+01
5.731527804713332230e+00,5.638502196808475730e+01
4.874001517737095668e+00,4.566241506033834696e+01
5.263731430077529083e+00,5.078088330636767722e+01
6.838299575682757592e+00,7.453553841553079451e+01
5.343839456292719170e+00,5.139770116427863655e+01
5.387274907122331591e+00,5.108325918568973378e+01
5.279828073145372613e+00,5.053175028342840847e+01
6.303507576329407058e+00,6.530312052306229020e+01
4.621639338950600084e+00,4.221905079270263883e+01
7.087761710113645641e+00,7.950221334651369887e+01
7.754388789907075363e+00,9.020722569104670185e+01
5.070423188055802832e+00,4.801846590820152016e+01
4.420841939949408328e+00,3.849441039861515890e+01
6.758445459336438255e+00,7.337706081696373417e+01
5.384451331263343299e+00,5.393871206883641634e+01
5.576312269599601024e+00,5.506436340819674058e+01
5.043816010438685105e+00,4.626820794490444655e+01
4.414846517054643371e+00,3.900122983398427579e+01
6.659702661900875675e+00,7.130276209223616490e+01
6.831554836881641890e+00,7.656398517047139762e+01
5.626064079265969298e+00,5.531143424964416511e+01
5.432231615511427414e+00,5.291662872954990604e+01
5.741006068961418407e+00,5.870518707166107220e+01
5.397058041837329512e+00,5.235243393385044897e+01
5.414478645493669973e+00,5.098778689559592436e+01
7.205543391064384018e+00,7.917196404901974915e+01
7.889797702164881521e+00,9.451892669504113087e+01
6.829507928216687063e+00,7.530206958152415098e+01
6.395869616453188300e+00,6.843523324686653098e+01
5.426837571468698052e+00,5.198750733898080512e+01
5.590343426628028745e+00,5.529499329124250551e+01
6.136945339234828545e+00,6.296240765270933082e+01
7.368567106749846829e+00,8.361455145638038289e+01
4.979966929959142696e+00,4.652866911271751604e+01
6.196975988375736044e+00,6.441378607554008795e+01
6.852330329040523083e+00,7.442211227030675502e+01
5.786303918475204533e+00,5.872348200057620460e+01
6.118253305098708239e+00,6.419824002139863239e+01
6.812822589244033722e+00,7.423616029750698431e+01
6.366815903346898509e+00,6.840979145020517649e+01
5.731355442326273142e+00,5.671454524781628947e+01
7.071504586682538118e+00,7.941445878222651800e+01
4.817721528879589599e+00,4.399104143302150050e+01
5.579926304001261883e+00,5.385628266116609097e+01
6.282079285608872965e+00,6.522426436688145657e+01
6.116543356814100996e+00,6.198178911967565341e+01
5.632359716703389196e+00,5.479324987133732350e+01
4.038732627472290559e+00,3.440232055073863648e+01
5.544976063648724640e+00,5.454983893077719159e+01
5.521620407039177003e+00,5.437206930946014438e+01
4.687588422585106329e+00,4.332704736353387887e+01
7.049702863170163702e+00,7.994393548359552426e+01
6.397430455735680255e+00,6.953545192953019694e+01
6.912916183433830852e+00,7.678784262220494838e+01
6.094450176410605380e+00,6.433167633089949788e+01
7.594696086011984981e+00,8.818789463960889918e+01
6.702067575411919442e+00,7.352942031962295744e+01
5.929980892459446373e+00,6.169763183560997533e+01
7.019407585331743249e+00,7.766113806913671169e+01
5.261391157669552676e+00,4.806051948549118435e+01
4.918235108413792744e+00,4.322032964587282322e+01
4.748235997156615262e+00,4.270390136992223518e+01
5.863233641157810538e+00,6.059824117748321015e+01
7.710784932533981006e+00,9.224156773933204079e+01
5.585814519957001956e+00,5.477216360875362255e+01
7.121453810296720199e+00,8.040342032077771250e+01
6.053300437975071446e+00,6.124421427465559731e+01
7.892916342431504972e+00,9.408799404281542422e+01
6.591566123569975844e+00,7.187781989632937041e+01
5.680712260388624202e+00,5.646547464630866386e+01
6.058703111512198980e+00,6.181655777304859356e+01
6.998318309146568161e+00,7.803099642310449724e+01
5.255775602977622363e+00,5.003505811936936709e+01
7.147972998253719012e+00,8.044499148141271405e+01
6.644913826100832033e+00,7.309590739126846870e+01
5.096684123838564950e+00,4.696237018532718110e+01
7.191032507443747335e+00,7.904614513301305578e+01
5.782626330765480382e+00,5.747347214299315965e+01
5.564406606134999045e+00,5.343658794675561552e+01
5.932299911710109619e+00,6.040729463707057079e+01
6.079546648321342062e+00,6.256472068350155524e+01
7.717217788689890057e+00,9.105727328323935410e+01
6.623146034239961288e+00,7.120904308707477526e+01
6.520394046469048632e+00,7.045600191564726344e+01
5.448200112439488763e+00,5.271728488471001128e+01
8.405676984722560974e+00,1.027479161665621206e+02
8.178711240713282038e+00,9.812210281872606288e+01
5.196931358532271616e+00,5.108725437410971182e+01
4.856482452730737975e+00,4.499445222111236831e+01
6.421350826410381352e+00,6.867938559543203780e+01
5.656619582255701495e+00,5.574595850810700881e+01
5.286784204134263199e+00,5.162387150563585436e+01
6.917885414027554525e+00,7.724240152860723185e+01
5.075896797966932716e+00,4.615972721590816263e+01
5.951665479121237112e+00,6.086227361529172697e+01
5.268918857062889316e+00,5.146623863045816449e+01
5.901661368853900136e+00,5.934253348088212476e+01
6.228423878501625488e+00,6.529826452905294332e+01
6.516147591004642692e+00,6.675778895103185562e+01
4.895643734476677444e+00,4.431981915111425252e+01
4.381551782246345006e+00,3.668383814463094694e+01
5.194346443300222660e+00,4.899462416971396550e+01
4.909080323739315688e+00,4.636894757269628542e+01
6.542090780353815305e+00,6.934544982947579683e+01
5.222144915268078336e+00,4.839891776748022778e+01
6.956198737669547327e+00,7.741379708164897977e+01
4.421640732412618569e+00,3.871816129631616121e+01
4.914237108834303314e+00,4.422773506669268784e+01
5.583812212454798640e+00,5.483130286118328200e+01
8.464609434938319410e+00,1.050738619554641957e+02
5.638769199450598180e+00,5.593498134414628709e+01
7.923885303634902399e+00,9.540418252672031940e+01
6.713393232944127931e+00,7.276276449523774659e+01
4.665950299834845438e+00,4.090167377277881400e+01
7.246799514689124422e+00,8.323236848219016792e+01
4.948361195549209057e+00,4.816165287990175869e+01
7.477280349437375406e+00,8.623648633865245472e+01
5.910640250989990463e+00,5.913068420392374236e+01
5.482867252575760020e+00,5.506478709333322996e+01
6.980453320235927350e+00,7.729407291046427986e+01
5.594484057691790468e+00,5.477639200295490696e+01
7.868768308251278931e+00,9.405412087414093492e+01
6.226864712131816582e+00,6.468884977258022673e+01
7.138618409403465037e+00,8.103102160992307290e+01
7.591417579499929680e+00,8.945153481958985253e+01
5.229927845683927323e+00,4.927928854571968742e+01
6.610825842515382966e+00,7.324797740062705032e+01
6.525056050087233217e+00,7.003144833653804824e+01
6.258188987631711164e+00,6.655318027384015522e+01
6.853674601581229986e+00,7.606894259842263750e+01
6.119654075689279438e+00,6.412823809207826287e+01
4.494525673308467084e+00,3.988878879979939285e+01
6.294216648167513029e+00,6.579349648228918568e+01
6.954070586260849396e+00,7.666673489784014350e+01
5.923155384728263861e+00,6.212520787211933992e+01
5.929129975816136877e+00,6.224211152221640475e+01
5.375888060689073100e+00,5.290678019868279591e+01
6.468873957235657279e+00,6.889953251373295018e+01
6.188885906379231194e+00,6.502711429750719674e+01
4.883823940575753753e+00,4.457748028074128399e+01
4.531916136049413346e+00,3.936980158693660314e+01
5.814318311683513762e+00,5.826809794655774510e+01
6.214264412180585673e+00,6.428930826451946245e+01
6.739486495229552787e+00,7.355934484405298690e+01
6.846861100849849002e+00,7.458471673225231768e+01
6.267484093034089376e+00,6.417203098733722300e+01
7.066538529545698388e+00,7.875095301875508369e+01
6.043251153400436060e+00,6.117493979326135900e+01
6.159610661178267499e+00,6.251423555042749314e+01
5.168400140558618183e+00,4.880596719090448232e+01
5.472525672545646813e+00,5.307893379020213587e+01
6.278964445059332711e+00,6.614884017902721780e+01
7.713070570177722018e+00,9.145947733633343546e+01
5.450918021896272059e+00,5.228280983915328761e+01
7.035993870733070921e+00,7.896173668104047749e+01
5.652827303916087232e+00,5.573698103732325393e+01
6.492836857069042900e+00,6.895566763365422958e+01
6.268408302696560241e+00,6.439458798378792892e+01
6.077921828805238569e+00,6.149203049811589494e+01
6.526092284761560336e+00,7.111909200645440876e+01
7.303751680327781770e+00,8.291249433954206438e+01
5.091985367656506334e+00,4.989644929006316687e+01
5.288931506556187934e+00,5.083510337252085520e+01
7.179954480684850537e+00,8.217498992933381885e+01
6.052299483240515698e+00,6.144429543627401813e+01
6.245342309162543515e+00,6.654516971001173431e+01
3.658611884847599249e+00,2.913075602192572688e+01
6.531911651322111823e+00,6.941766547741092097e+01
7.050110108024822075e+00,7.847695958550374939e+01
4.498706277514565421e+00,3.887023058031212486e+01
5.067869503053239022e+00,4.666561819604878281e+01
6.855730261272228176e+00,7.653180833081648871e+01
5.935373870103902050e+00,6.052923760023775657e+01
6.176665244729814930e+00,6.578894063623911848e+01
